,DATE,MARKET,CONVERSIONS
3055,2020-05-13T00:00:00.000,US,98
3056,2020-05-14T00:00:00.000,US,82
3057,2020-05-15T00:00:00.000,US,68
3058,2020-05-16T00:00:00.000,US,35
3059,2020-05-17T00:00:00.000,US,3
3060,2020-05-18T00:00:00.000,US,21
3061,2020-05-19T00:00:00.000,US,43
3062,2020-05-20T00:00:00.000,US,48
3063,2020-05-21T00:00:00.000,US,38
3064,2020-05-22T00:00:00.000,US,70
3065,2020-05-23T00:00:00.000,US,30
3066,2020-05-24T00:00:00.000,US,42
3067,2020-05-25T00:00:00.000,US,78
3068,2020-05-26T00:00:00.000,US,96
3069,2020-05-27T00:00:00.000,US,58
3070,2020-05-28T00:00:00.000,US,93
3071,2020-05-29T00:00:00.000,US,10
3072,2020-05-30T00:00:00.000,US,54
3073,2020-05-31T00:00:00.000,US,13
3074,2020-06-01T00:00:00.000,US,8
3075,2020-06-02T00:00:00.000,US,1
3076,2020-06-03T00:00:00.000,US,18
3077,2020-06-04T00:00:00.000,US,64
3078,2020-06-05T00:00:00.000,US,57
3079,2020-06-06T00:00:00.000,US,27
3080,2020-06-07T00:00:00.000,US,47
3081,2020-06-08T00:00:00.000,US,14
3082,2020-06-09T00:00:00.000,US,32
3083,2020-06-10T00:00:00.000,US,60
3084,2020-06-11T00:00:00.000,US,72
3085,2020-06-12T00:00:00.000,US,2
3086,2020-06-13T00:00:00.000,US,16
3087,2020-06-14T00:00:00.000,US,2
3088,2020-06-15T00:00:00.000,US,68
3089,2020-06-16T00:00:00.000,US,17
3090,2020-06-17T00:00:00.000,US,92
3091,2020-06-18T00:00:00.000,US,51
3092,2020-06-19T00:00:00.000,US,31
3093,2020-06-20T00:00:00.000,US,4
3094,2020-06-21T00:00:00.000,US,2
3095,2020-06-22T00:00:00.000,US,76
3096,2020-06-23T00:00:00.000,US,68
3097,2020-06-24T00:00:00.000,US,86
3098,2020-06-25T00:00:00.000,US,66
3099,2020-06-26T00:00:00.000,US,66
3100,2020-06-27T00:00:00.000,US,19
3101,2020-06-28T00:00:00.000,US,59
3102,2020-06-29T00:00:00.000,US,33
3103,2020-06-30T00:00:00.000,US,68
3104,2020-07-01T00:00:00.000,US,64
3105,2020-07-02T00:00:00.000,US,56
3106,2020-07-03T00:00:00.000,US,60
3107,2020-07-04T00:00:00.000,US,60
3108,2020-07-05T00:00:00.000,US,41
3109,2020-07-06T00:00:00.000,US,85
3110,2020-07-07T00:00:00.000,US,85
3111,2020-07-08T00:00:00.000,US,41
3112,2020-07-09T00:00:00.000,US,51
3113,2020-07-10T00:00:00.000,US,55
3114,2020-07-11T00:00:00.000,US,13
3115,2020-07-12T00:00:00.000,US,32
3116,2020-07-13T00:00:00.000,US,33
3117,2020-07-14T00:00:00.000,US,31
3118,2020-07-15T00:00:00.000,US,39
3119,2020-07-16T00:00:00.000,US,42
3120,2020-07-17T00:00:00.000,US,73
3121,2020-07-18T00:00:00.000,US,96
3122,2020-07-19T00:00:00.000,US,87
3123,2020-07-20T00:00:00.000,US,7
3124,2020-07-21T00:00:00.000,US,89
3125,2020-07-22T00:00:00.000,US,16
3126,2020-07-23T00:00:00.000,US,0
3127,2020-07-24T00:00:00.000,US,26
3128,2020-07-25T00:00:00.000,US,34
3129,2020-07-26T00:00:00.000,US,36
3130,2020-07-27T00:00:00.000,US,19
3131,2020-07-28T00:00:00.000,US,2
3132,2020-07-29T00:00:00.000,US,85
3133,2020-07-30T00:00:00.000,US,62
3134,2020-07-31T00:00:00.000,US,48
3135,2020-08-01T00:00:00.000,US,64
3136,2020-08-02T00:00:00.000,US,72
3137,2020-08-03T00:00:00.000,US,2
3138,2020-08-04T00:00:00.000,US,41
3139,2020-08-05T00:00:00.000,US,11
3140,2020-08-06T00:00:00.000,US,67
3141,2020-08-07T00:00:00.000,US,99
3142,2020-08-08T00:00:00.000,US,18
3143,2020-08-09T00:00:00.000,US,15
3144,2020-08-10T00:00:00.000,US,57
3145,2020-08-11T00:00:00.000,US,56
3146,2020-08-12T00:00:00.000,US,88
3147,2020-08-13T00:00:00.000,US,67
3148,2020-08-14T00:00:00.000,US,94
3149,2020-08-15T00:00:00.000,US,52
3150,2020-08-16T00:00:00.000,US,6
3151,2020-08-17T00:00:00.000,US,50
3152,2020-08-18T00:00:00.000,US,70
3153,2020-08-19T00:00:00.000,US,59
3154,2020-08-20T00:00:00.000,US,16
3155,2020-08-21T00:00:00.000,US,60
3156,2020-08-22T00:00:00.000,US,60
3157,2020-08-23T00:00:00.000,US,10
3158,2020-08-24T00:00:00.000,US,41
3159,2020-08-25T00:00:00.000,US,37
3160,2020-08-26T00:00:00.000,US,60
3161,2020-08-27T00:00:00.000,US,6
3162,2020-08-28T00:00:00.000,US,99
3163,2020-08-29T00:00:00.000,US,54
3164,2020-08-30T00:00:00.000,US,80
3165,2020-08-31T00:00:00.000,US,37
3166,2020-09-01T00:00:00.000,US,55
3167,2020-09-02T00:00:00.000,US,44
3168,2020-09-03T00:00:00.000,US,19
3169,2020-09-04T00:00:00.000,US,0
3170,2020-09-05T00:00:00.000,US,58
3171,2020-09-06T00:00:00.000,US,49
3172,2020-09-07T00:00:00.000,US,22
3173,2020-09-08T00:00:00.000,US,83
3174,2020-09-09T00:00:00.000,US,90
3175,2020-09-10T00:00:00.000,US,78
3176,2020-09-11T00:00:00.000,US,20
3177,2020-09-12T00:00:00.000,US,14
3178,2020-09-13T00:00:00.000,US,65
3179,2020-09-14T00:00:00.000,US,42
3180,2020-09-15T00:00:00.000,US,8
3181,2020-09-16T00:00:00.000,US,89
3182,2020-09-17T00:00:00.000,US,98
3183,2020-09-18T00:00:00.000,US,89
3184,2020-09-19T00:00:00.000,US,56
3185,2020-09-20T00:00:00.000,US,7
3186,2020-09-21T00:00:00.000,US,82
3187,2020-09-22T00:00:00.000,US,62
3188,2020-09-23T00:00:00.000,US,33
3189,2020-09-24T00:00:00.000,US,99
3190,2020-09-25T00:00:00.000,US,86
3191,2020-09-26T00:00:00.000,US,72
3192,2020-09-27T00:00:00.000,US,24
3193,2020-09-28T00:00:00.000,US,12
3194,2020-09-29T00:00:00.000,US,95
3195,2020-09-30T00:00:00.000,US,48
3196,2020-10-01T00:00:00.000,US,1
3197,2020-10-02T00:00:00.000,US,37
3198,2020-10-03T00:00:00.000,US,14
3199,2020-10-04T00:00:00.000,US,18
3200,2020-10-05T00:00:00.000,US,56
3201,2020-10-06T00:00:00.000,US,11
3202,2020-10-07T00:00:00.000,US,44
3203,2020-10-08T00:00:00.000,US,83
3204,2020-10-09T00:00:00.000,US,93
3205,2020-10-10T00:00:00.000,US,86
3206,2020-10-11T00:00:00.000,US,60
3207,2020-10-12T00:00:00.000,US,43
3208,2020-10-13T00:00:00.000,US,69
3209,2020-10-14T00:00:00.000,US,27
3210,2020-10-15T00:00:00.000,US,10
3211,2020-10-16T00:00:00.000,US,95
3212,2020-10-17T00:00:00.000,US,0
3213,2020-10-18T00:00:00.000,US,44
3214,2020-10-19T00:00:00.000,US,55
3215,2020-10-20T00:00:00.000,US,1
3216,2020-10-21T00:00:00.000,US,7
3217,2020-10-22T00:00:00.000,US,42
3218,2020-10-23T00:00:00.000,US,14
3219,2020-10-24T00:00:00.000,US,57
3220,2020-10-25T00:00:00.000,US,24
3221,2020-10-26T00:00:00.000,US,1
3222,2020-10-27T00:00:00.000,US,98
3223,2020-10-28T00:00:00.000,US,20
3224,2020-10-29T00:00:00.000,US,83
3225,2020-10-30T00:00:00.000,US,32
3226,2020-10-31T00:00:00.000,US,4
3227,2020-11-01T00:00:00.000,US,91
3228,2020-11-02T00:00:00.000,US,48
3229,2020-11-03T00:00:00.000,US,35
3230,2020-11-04T00:00:00.000,US,12
3231,2020-11-05T00:00:00.000,US,62
3232,2020-11-06T00:00:00.000,US,47
3233,2020-11-07T00:00:00.000,US,48
3234,2020-11-08T00:00:00.000,US,32
3235,2020-11-09T00:00:00.000,US,67
3236,2020-11-10T00:00:00.000,US,48
3237,2020-11-11T00:00:00.000,US,50
3238,2020-11-12T00:00:00.000,US,86
3239,2020-11-13T00:00:00.000,US,23
3240,2020-11-14T00:00:00.000,US,39
3241,2020-11-15T00:00:00.000,US,39
3242,2020-11-16T00:00:00.000,US,60
3243,2020-11-17T00:00:00.000,US,53
3244,2020-11-18T00:00:00.000,US,72
3245,2020-11-19T00:00:00.000,US,97
3246,2020-11-20T00:00:00.000,US,55
3247,2020-11-21T00:00:00.000,US,16
3248,2020-11-22T00:00:00.000,US,72
3249,2020-11-23T00:00:00.000,US,27
3250,2020-11-24T00:00:00.000,US,81
3251,2020-11-25T00:00:00.000,US,41
3252,2020-11-26T00:00:00.000,US,37
3253,2020-11-27T00:00:00.000,US,55
3254,2020-11-28T00:00:00.000,US,89
3255,2020-11-29T00:00:00.000,US,33
3256,2020-11-30T00:00:00.000,US,61
3257,2020-12-01T00:00:00.000,US,96
3258,2020-12-02T00:00:00.000,US,28
3259,2020-12-03T00:00:00.000,US,56
3260,2020-12-04T00:00:00.000,US,69
3261,2020-12-05T00:00:00.000,US,22
3262,2020-12-06T00:00:00.000,US,23
3263,2020-12-07T00:00:00.000,US,22
3264,2020-12-08T00:00:00.000,US,13
3265,2020-12-09T00:00:00.000,US,8
3266,2020-12-10T00:00:00.000,US,89
3267,2020-12-11T00:00:00.000,US,88
3268,2020-12-12T00:00:00.000,US,57
3269,2020-12-13T00:00:00.000,US,42
3270,2020-12-14T00:00:00.000,US,6
3271,2020-12-15T00:00:00.000,US,7
3272,2020-12-16T00:00:00.000,US,46
3273,2020-12-17T00:00:00.000,US,97
3274,2020-12-18T00:00:00.000,US,56
3275,2020-12-19T00:00:00.000,US,20
3276,2020-12-20T00:00:00.000,US,89
3277,2020-12-21T00:00:00.000,US,73
3278,2020-12-22T00:00:00.000,US,11
3279,2020-12-23T00:00:00.000,US,89
3280,2020-12-24T00:00:00.000,US,26
3281,2020-12-25T00:00:00.000,US,4
3282,2020-12-26T00:00:00.000,US,24
3283,2020-12-27T00:00:00.000,US,84
3284,2020-12-28T00:00:00.000,US,51
3285,2020-12-29T00:00:00.000,US,26
3286,2020-12-30T00:00:00.000,US,87
3287,2020-12-31T00:00:00.000,US,93
3288,2021-01-01T00:00:00.000,US,91
3289,2021-01-02T00:00:00.000,US,35
3290,2021-01-03T00:00:00.000,US,55
3291,2021-01-04T00:00:00.000,US,44
3292,2021-01-05T00:00:00.000,US,21
3293,2021-01-06T00:00:00.000,US,70
3294,2021-01-07T00:00:00.000,US,76
3295,2021-01-08T00:00:00.000,US,43
3296,2021-01-09T00:00:00.000,US,84
3297,2021-01-10T00:00:00.000,US,41
3298,2021-01-11T00:00:00.000,US,51
3299,2021-01-12T00:00:00.000,US,16
3300,2021-01-13T00:00:00.000,US,31
3301,2021-01-14T00:00:00.000,US,98
3302,2021-01-15T00:00:00.000,US,24
3303,2021-01-16T00:00:00.000,US,85
3304,2021-01-17T00:00:00.000,US,81
3305,2021-01-18T00:00:00.000,US,96
3306,2021-01-19T00:00:00.000,US,72
3307,2021-01-20T00:00:00.000,US,89
3308,2021-01-21T00:00:00.000,US,22
3309,2021-01-22T00:00:00.000,US,65
3310,2021-01-23T00:00:00.000,US,30
3311,2021-01-24T00:00:00.000,US,56
3312,2021-01-25T00:00:00.000,US,78
3313,2021-01-26T00:00:00.000,US,38
3314,2021-01-27T00:00:00.000,US,37
3315,2021-01-28T00:00:00.000,US,27
3316,2021-01-29T00:00:00.000,US,59
3317,2021-01-30T00:00:00.000,US,66
3318,2021-01-31T00:00:00.000,US,84
3319,2021-02-01T00:00:00.000,US,88
3320,2021-02-02T00:00:00.000,US,64
3321,2021-02-03T00:00:00.000,US,45
3322,2021-02-04T00:00:00.000,US,43
3323,2021-02-05T00:00:00.000,US,56
3324,2021-02-06T00:00:00.000,US,52
3325,2021-02-07T00:00:00.000,US,53
3326,2021-02-08T00:00:00.000,US,64
3327,2021-02-09T00:00:00.000,US,96
3328,2021-02-10T00:00:00.000,US,28
3329,2021-02-11T00:00:00.000,US,47
3330,2021-02-12T00:00:00.000,US,70
3331,2021-02-13T00:00:00.000,US,58
3332,2021-02-14T00:00:00.000,US,19
3333,2021-02-15T00:00:00.000,US,8
3334,2021-02-16T00:00:00.000,US,6
3335,2021-02-17T00:00:00.000,US,83
3336,2021-02-18T00:00:00.000,US,56
3337,2021-02-19T00:00:00.000,US,55
3338,2021-02-20T00:00:00.000,US,68
3339,2021-02-21T00:00:00.000,US,93
3340,2021-02-22T00:00:00.000,US,72
3341,2021-02-23T00:00:00.000,US,30
3342,2021-02-24T00:00:00.000,US,67
3343,2021-02-25T00:00:00.000,US,55
3344,2021-02-26T00:00:00.000,US,44
3345,2021-02-27T00:00:00.000,US,85
3346,2021-02-28T00:00:00.000,US,99
3347,2021-03-01T00:00:00.000,US,44
3348,2021-03-02T00:00:00.000,US,32
3349,2021-03-03T00:00:00.000,US,12
3350,2021-03-04T00:00:00.000,US,87
3351,2021-03-05T00:00:00.000,US,9
3352,2021-03-06T00:00:00.000,US,59
3353,2021-03-07T00:00:00.000,US,5
3354,2021-03-08T00:00:00.000,US,42
3355,2021-03-09T00:00:00.000,US,98
3356,2021-03-10T00:00:00.000,US,54
3357,2021-03-11T00:00:00.000,US,18
3358,2021-03-12T00:00:00.000,US,5
3359,2021-03-13T00:00:00.000,US,4
3360,2021-03-14T00:00:00.000,US,92
3361,2021-03-15T00:00:00.000,US,35
3362,2021-03-16T00:00:00.000,US,39
3363,2021-03-17T00:00:00.000,US,88
3364,2021-03-18T00:00:00.000,US,65
3365,2021-03-19T00:00:00.000,US,76
3366,2021-03-20T00:00:00.000,US,55
3367,2021-03-21T00:00:00.000,US,19
3368,2021-03-22T00:00:00.000,US,59
3369,2021-03-23T00:00:00.000,US,25
3370,2021-03-24T00:00:00.000,US,7
3371,2021-03-25T00:00:00.000,US,44
3372,2021-03-26T00:00:00.000,US,38
3373,2021-03-27T00:00:00.000,US,15
3374,2021-03-28T00:00:00.000,US,61
3375,2021-03-29T00:00:00.000,US,26
3376,2021-03-30T00:00:00.000,US,2
3377,2021-03-31T00:00:00.000,US,45
3378,2021-04-01T00:00:00.000,US,76
3379,2021-04-02T00:00:00.000,US,39
3380,2021-04-03T00:00:00.000,US,8
3381,2021-04-04T00:00:00.000,US,87
3382,2021-04-05T00:00:00.000,US,60
3383,2021-04-06T00:00:00.000,US,86
3384,2021-04-07T00:00:00.000,US,37
3385,2021-04-08T00:00:00.000,US,19
3386,2021-04-09T00:00:00.000,US,99
3387,2021-04-10T00:00:00.000,US,57
3388,2021-04-11T00:00:00.000,US,78
3389,2021-04-12T00:00:00.000,US,16
3390,2021-04-13T00:00:00.000,US,50
3391,2021-04-14T00:00:00.000,US,12
3392,2021-04-15T00:00:00.000,US,47
3393,2021-04-16T00:00:00.000,US,21
3394,2021-04-17T00:00:00.000,US,11
3395,2021-04-18T00:00:00.000,US,46
3396,2021-04-19T00:00:00.000,US,91
3397,2021-04-20T00:00:00.000,US,61
3398,2021-04-21T00:00:00.000,US,10
3399,2021-04-22T00:00:00.000,US,67
3400,2021-04-23T00:00:00.000,US,90
3401,2021-04-24T00:00:00.000,US,19
3402,2021-04-25T00:00:00.000,US,49
3403,2021-04-26T00:00:00.000,US,97
3404,2021-04-27T00:00:00.000,US,73
3405,2021-04-28T00:00:00.000,US,74
3406,2021-04-29T00:00:00.000,US,19
3407,2021-04-30T00:00:00.000,US,19
3408,2021-05-01T00:00:00.000,US,79
3409,2021-05-02T00:00:00.000,US,17
3410,2021-05-03T00:00:00.000,US,96
3411,2021-05-04T00:00:00.000,US,84
3412,2021-05-05T00:00:00.000,US,5
3413,2021-05-06T00:00:00.000,US,1
3414,2021-05-07T00:00:00.000,US,43
3415,2021-05-08T00:00:00.000,US,67
3416,2021-05-09T00:00:00.000,US,8
3417,2021-05-10T00:00:00.000,US,61
3418,2021-05-11T00:00:00.000,US,78
3419,2021-05-12T00:00:00.000,US,36
3420,2021-05-13T00:00:00.000,US,64
3421,2021-05-14T00:00:00.000,US,86
3422,2021-05-15T00:00:00.000,US,77
3423,2021-05-16T00:00:00.000,US,72
3424,2021-05-17T00:00:00.000,US,10
3425,2021-05-18T00:00:00.000,US,29
3426,2021-05-19T00:00:00.000,US,25
3427,2021-05-20T00:00:00.000,US,19
3428,2021-05-21T00:00:00.000,US,46
3429,2021-05-22T00:00:00.000,US,12
3430,2021-05-23T00:00:00.000,US,36
3431,2021-05-24T00:00:00.000,US,10
3432,2021-05-25T00:00:00.000,US,87
3433,2021-05-26T00:00:00.000,US,48
3434,2021-05-27T00:00:00.000,US,92
3435,2021-05-28T00:00:00.000,US,97
3436,2021-05-29T00:00:00.000,US,89
3437,2021-05-30T00:00:00.000,US,97
3438,2021-05-31T00:00:00.000,US,2
3439,2021-06-01T00:00:00.000,US,7
3440,2021-06-02T00:00:00.000,US,66
3441,2021-06-03T00:00:00.000,US,21
3442,2021-06-04T00:00:00.000,US,45
3443,2021-06-05T00:00:00.000,US,51
3444,2021-06-06T00:00:00.000,US,48
3445,2021-06-07T00:00:00.000,US,8
3446,2021-06-08T00:00:00.000,US,78
3447,2021-06-09T00:00:00.000,US,43
3448,2021-06-10T00:00:00.000,US,11
3449,2021-06-11T00:00:00.000,US,2
3450,2021-06-12T00:00:00.000,US,36
3451,2021-06-13T00:00:00.000,US,21
3452,2021-06-14T00:00:00.000,US,96
3453,2021-06-15T00:00:00.000,US,1
3454,2021-06-16T00:00:00.000,US,6
3455,2021-06-17T00:00:00.000,US,23
3456,2021-06-18T00:00:00.000,US,74
3457,2021-06-19T00:00:00.000,US,73
3458,2021-06-20T00:00:00.000,US,86
3459,2021-06-21T00:00:00.000,US,8
3460,2021-06-22T00:00:00.000,US,32
3461,2021-06-23T00:00:00.000,US,85
3462,2021-06-24T00:00:00.000,US,82
3463,2021-06-25T00:00:00.000,US,68
3464,2021-06-26T00:00:00.000,US,90
3465,2021-06-27T00:00:00.000,US,6
3466,2021-06-28T00:00:00.000,US,85
3467,2021-06-29T00:00:00.000,US,99
3468,2021-06-30T00:00:00.000,US,39
3469,2021-07-01T00:00:00.000,US,41
3470,2021-07-02T00:00:00.000,US,7
3471,2021-07-03T00:00:00.000,US,3
3472,2021-07-04T00:00:00.000,US,77
3473,2021-07-05T00:00:00.000,US,56
3474,2021-07-06T00:00:00.000,US,48
3475,2021-07-07T00:00:00.000,US,12
3476,2021-07-08T00:00:00.000,US,88
3477,2021-07-09T00:00:00.000,US,96
3478,2021-07-10T00:00:00.000,US,17
3479,2021-07-11T00:00:00.000,US,11
3480,2021-07-12T00:00:00.000,US,55
3481,2021-07-13T00:00:00.000,US,18
3482,2021-07-14T00:00:00.000,US,45
3483,2021-07-15T00:00:00.000,US,39
3484,2021-07-16T00:00:00.000,US,56
3485,2021-07-17T00:00:00.000,US,3
3486,2021-07-18T00:00:00.000,US,5
3487,2021-07-19T00:00:00.000,US,93
3488,2021-07-20T00:00:00.000,US,33
3489,2021-07-21T00:00:00.000,US,39
3490,2021-07-22T00:00:00.000,US,37
3491,2021-07-23T00:00:00.000,US,58
3492,2021-07-24T00:00:00.000,US,43
3493,2021-07-25T00:00:00.000,US,47
3494,2021-07-26T00:00:00.000,US,79
3495,2021-07-27T00:00:00.000,US,76
3496,2021-07-28T00:00:00.000,US,58
3497,2021-07-29T00:00:00.000,US,12
3498,2021-07-30T00:00:00.000,US,98
3499,2021-07-31T00:00:00.000,US,52
3500,2021-08-01T00:00:00.000,US,5
3501,2021-08-02T00:00:00.000,US,75
3502,2021-08-03T00:00:00.000,US,84
3503,2021-08-04T00:00:00.000,US,78
3504,2021-08-05T00:00:00.000,US,89
3505,2021-08-06T00:00:00.000,US,80
3506,2021-08-07T00:00:00.000,US,37
3507,2021-08-08T00:00:00.000,US,11
3508,2021-08-09T00:00:00.000,US,46
3509,2021-08-10T00:00:00.000,US,81
3510,2021-08-11T00:00:00.000,US,5
3511,2021-08-12T00:00:00.000,US,40
3512,2021-08-13T00:00:00.000,US,60
3513,2021-08-14T00:00:00.000,US,76
3514,2021-08-15T00:00:00.000,US,99
3515,2021-08-16T00:00:00.000,US,2
3516,2021-08-17T00:00:00.000,US,55
3517,2021-08-18T00:00:00.000,US,64
3518,2021-08-19T00:00:00.000,US,74
3519,2021-08-20T00:00:00.000,US,87
3520,2021-08-21T00:00:00.000,US,79
3521,2021-08-22T00:00:00.000,US,47
3522,2021-08-23T00:00:00.000,US,2
3523,2021-08-24T00:00:00.000,US,98
3524,2021-08-25T00:00:00.000,US,12
3525,2021-08-26T00:00:00.000,US,80
3526,2021-08-27T00:00:00.000,US,34
3527,2021-08-28T00:00:00.000,US,62
3528,2021-08-29T00:00:00.000,US,35
3529,2021-08-30T00:00:00.000,US,38
3530,2021-08-31T00:00:00.000,US,41
3531,2021-09-01T00:00:00.000,US,26
3532,2021-09-02T00:00:00.000,US,76
3533,2021-09-03T00:00:00.000,US,75
3534,2021-09-04T00:00:00.000,US,74
3535,2021-09-05T00:00:00.000,US,10
3536,2021-09-06T00:00:00.000,US,6
3537,2021-09-07T00:00:00.000,US,97
3538,2021-09-08T00:00:00.000,US,35
3539,2021-09-09T00:00:00.000,US,44
3540,2021-09-10T00:00:00.000,US,23
3541,2021-09-11T00:00:00.000,US,26
3542,2021-09-12T00:00:00.000,US,58
3543,2021-09-13T00:00:00.000,US,78
3544,2021-09-14T00:00:00.000,US,14
3545,2021-09-15T00:00:00.000,US,68
3546,2021-09-16T00:00:00.000,US,41
3547,2021-09-17T00:00:00.000,US,62
3548,2021-09-18T00:00:00.000,US,26
3549,2021-09-19T00:00:00.000,US,54
3550,2021-09-20T00:00:00.000,US,74
3551,2021-09-21T00:00:00.000,US,70
3552,2021-09-22T00:00:00.000,US,97
3553,2021-09-23T00:00:00.000,US,79
3554,2021-09-24T00:00:00.000,US,69
3555,2021-09-25T00:00:00.000,US,94
3556,2021-09-26T00:00:00.000,US,53
3557,2021-09-27T00:00:00.000,US,52
3558,2021-09-28T00:00:00.000,US,74
3559,2021-09-29T00:00:00.000,US,78
3560,2021-09-30T00:00:00.000,US,12
3561,2021-10-01T00:00:00.000,US,13
3562,2021-10-02T00:00:00.000,US,10
3563,2021-10-03T00:00:00.000,US,67
3564,2021-10-04T00:00:00.000,US,35
3565,2021-10-05T00:00:00.000,US,7
3566,2021-10-06T00:00:00.000,US,69
3567,2021-10-07T00:00:00.000,US,85
3568,2021-10-08T00:00:00.000,US,49
3569,2021-10-09T00:00:00.000,US,93
3570,2021-10-10T00:00:00.000,US,37
3571,2021-10-11T00:00:00.000,US,56
3572,2021-10-12T00:00:00.000,US,84
3573,2021-10-13T00:00:00.000,US,50
3574,2021-10-14T00:00:00.000,US,90
3575,2021-10-15T00:00:00.000,US,60
3576,2021-10-16T00:00:00.000,US,26
3577,2021-10-17T00:00:00.000,US,60
3578,2021-10-18T00:00:00.000,US,5
3579,2021-10-19T00:00:00.000,US,79
3580,2021-10-20T00:00:00.000,US,61
3581,2021-10-21T00:00:00.000,US,11
3582,2021-10-22T00:00:00.000,US,23
3583,2021-10-23T00:00:00.000,US,69
3584,2021-10-24T00:00:00.000,US,60
3585,2021-10-25T00:00:00.000,US,90
3586,2021-10-26T00:00:00.000,US,75
3587,2021-10-27T00:00:00.000,US,4
3588,2021-10-28T00:00:00.000,US,6
3589,2021-10-29T00:00:00.000,US,23
3590,2021-10-30T00:00:00.000,US,85
3591,2021-10-31T00:00:00.000,US,50
3592,2021-11-01T00:00:00.000,US,12
3593,2021-11-02T00:00:00.000,US,10
3594,2021-11-03T00:00:00.000,US,12
3595,2021-11-04T00:00:00.000,US,35
3596,2021-11-05T00:00:00.000,US,32
3597,2021-11-06T00:00:00.000,US,92
3598,2021-11-07T00:00:00.000,US,78
3599,2021-11-08T00:00:00.000,US,45
3600,2021-11-09T00:00:00.000,US,68
3601,2021-11-10T00:00:00.000,US,69
3602,2021-11-11T00:00:00.000,US,70
3603,2021-11-12T00:00:00.000,US,43
3604,2021-11-13T00:00:00.000,US,63
3605,2021-11-14T00:00:00.000,US,62
3606,2021-11-15T00:00:00.000,US,59
3607,2021-11-16T00:00:00.000,US,49
3608,2021-11-17T00:00:00.000,US,24
3609,2021-11-18T00:00:00.000,US,11
3610,2021-11-19T00:00:00.000,US,43
3611,2021-11-20T00:00:00.000,US,66
3612,2021-11-21T00:00:00.000,US,48
3613,2021-11-22T00:00:00.000,US,67
3614,2021-11-23T00:00:00.000,US,33
3615,2021-11-24T00:00:00.000,US,99
3616,2021-11-25T00:00:00.000,US,9
3617,2021-11-26T00:00:00.000,US,22
3618,2021-11-27T00:00:00.000,US,21
3619,2021-11-28T00:00:00.000,US,87
3620,2021-11-29T00:00:00.000,US,67
3621,2021-11-30T00:00:00.000,US,15
3622,2021-12-01T00:00:00.000,US,35
3623,2021-12-02T00:00:00.000,US,7
3624,2021-12-03T00:00:00.000,US,83
3625,2021-12-04T00:00:00.000,US,38
3626,2021-12-05T00:00:00.000,US,14
3627,2021-12-06T00:00:00.000,US,10
3628,2021-12-07T00:00:00.000,US,14
3629,2021-12-08T00:00:00.000,US,39
3630,2021-12-09T00:00:00.000,US,16
3631,2021-12-10T00:00:00.000,US,83
3632,2021-12-11T00:00:00.000,US,4
3633,2021-12-12T00:00:00.000,US,59
3634,2021-12-13T00:00:00.000,US,28
3635,2021-12-14T00:00:00.000,US,57
3636,2021-12-15T00:00:00.000,US,58
3637,2021-12-16T00:00:00.000,US,77
3638,2021-12-17T00:00:00.000,US,2
3639,2021-12-18T00:00:00.000,US,48
3640,2021-12-19T00:00:00.000,US,12
3641,2021-12-20T00:00:00.000,US,88
3642,2021-12-21T00:00:00.000,US,8
3643,2021-12-22T00:00:00.000,US,80
3644,2021-12-23T00:00:00.000,US,48
3645,2021-12-24T00:00:00.000,US,69
3646,2021-12-25T00:00:00.000,US,60
3647,2021-12-26T00:00:00.000,US,10
3648,2021-12-27T00:00:00.000,US,1
3649,2021-12-28T00:00:00.000,US,93
3650,2021-12-29T00:00:00.000,US,6
3651,2021-12-30T00:00:00.000,US,40
3652,2021-12-31T00:00:00.000,US,3
3653,2022-01-01T00:00:00.000,US,81
3654,2022-01-02T00:00:00.000,US,85
3655,2022-01-03T00:00:00.000,US,80
3656,2022-01-04T00:00:00.000,US,52
3657,2022-01-05T00:00:00.000,US,81
3658,2022-01-06T00:00:00.000,US,65
3659,2022-01-07T00:00:00.000,US,73
3660,2022-01-08T00:00:00.000,US,31
3661,2022-01-09T00:00:00.000,US,20
3662,2022-01-10T00:00:00.000,US,74
3663,2022-01-11T00:00:00.000,US,58
3664,2022-01-12T00:00:00.000,US,30
3665,2022-01-13T00:00:00.000,US,74
3666,2022-01-14T00:00:00.000,US,13
3667,2022-01-15T00:00:00.000,US,53
3668,2022-01-16T00:00:00.000,US,71
3669,2022-01-17T00:00:00.000,US,59
3670,2022-01-18T00:00:00.000,US,87
3671,2022-01-19T00:00:00.000,US,0
3672,2022-01-20T00:00:00.000,US,29
3673,2022-01-21T00:00:00.000,US,98
3674,2022-01-22T00:00:00.000,US,69
3675,2022-01-23T00:00:00.000,US,46
3676,2022-01-24T00:00:00.000,US,65
3677,2022-01-25T00:00:00.000,US,41
3678,2022-01-26T00:00:00.000,US,84
3679,2022-01-27T00:00:00.000,US,45
3680,2022-01-28T00:00:00.000,US,43
3681,2022-01-29T00:00:00.000,US,86
3682,2022-01-30T00:00:00.000,US,60
3683,2022-01-31T00:00:00.000,US,5
3684,2022-02-01T00:00:00.000,US,97
3685,2022-02-02T00:00:00.000,US,28
3686,2022-02-03T00:00:00.000,US,84
3687,2022-02-04T00:00:00.000,US,27
3688,2022-02-05T00:00:00.000,US,73
3689,2022-02-06T00:00:00.000,US,70
